LTV,Recovery_rate,lgd_time,y_logistic,lnrr,Y_probit,purpose1,event
0.9802640534,0.9816828012,0.0183171988,-3.981427799,-0.018487036,-2.089815265,0,1
0.8145281132,0.99999,1E-5,-11.51291546,0,-4.264890794,1,0
1.108601437,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
0.1573625391,0.9865421289,0.0134578711,-4.294641887,-0.013549249,-2.212737592,0,1
0.1573625391,0.9868105211,0.0131894789,-4.315058586,-0.013277233,-2.220586842,0,1
0.1573625391,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
0.8310578358,0.5886374922,0.4113625078,-0.358335691,-0.529944748,-0.224041495,0,1
0.3122912935,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
0.4174686625,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
0.4174686625,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
0.5479742638,0.1362565001,0.8637434999,1.8467367101,-1.993216139,1.0972937545,0,1
0.5762147493,0.8874386742,0.1125613258,-2.064841228,-0.119415859,-1.213018751,0,1
0.9584966667,0.9895139845,0.0104860155,-4.547171387,-0.010541381,-2.308487614,0,1
0.6729647602,0.1839079711,0.8160920289,1.4900916536,-1.693319803,0.9005719723,0,1
0.6729647602,0.7303647345,0.2696352655,-0.996473868,-0.314211233,-0.613916463,0,1
0.6323777494,0.7693240995,0.2306759005,-1.204498639,-0.262242943,-0.736622742,0,1
0.5690765322,0.9967479596,0.0032520404,-5.725215337,-0.00325734,-2.721223315,0,1
0.5690765322,0.9569108596,0.0430891404,-3.10043924,-0.044045037,-1.715911286,0,1
0.3595227187,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
0.7364356061,0.9463606072,0.0536393928,-2.87033995,-0.055131591,-1.610545661,0,1
0.7364356061,0.9834319583,0.0165680417,-4.083572809,-0.016706827,-2.130430555,0,1
0.5735697041,0.9894394727,0.0105605273,-4.540015387,-0.010616685,-2.305813519,0,1
0.5735697041,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
0.535448782,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
0.6321942887,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
0.6672220648,0.3184487348,0.6815512652,0.7609099684,-1.144293775,0.4720410761,0,1
0.6672220648,0.2432501326,0.7567498674,1.1349425066,-1.413665013,0.6958859367,0,1
0.4091115445,0.991440676,0.008559324,-4.752137894,-0.008596165,-2.384149464,0,1
0.546266793,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
0.546266793,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
0.720618962,0.9770899071,0.0229100929,-3.753001121,-0.023176608,-1.997046004,0,1
0.1147517776,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
0.1147517776,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
0.6012858162,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
0.2542422289,0.8773282937,0.1226717063,-1.967369527,-0.130874019,-1.16173429,0,1
0.2542422289,0.00001,0.99999,11.512915465,-11.51292546,4.2648907939,0,1
1.2231990683,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
0.2573824333,0.9852123336,0.0147876664,-4.199063705,-0.014898094,-2.175731642,0,1
0.2573824333,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
0.6171482143,0.8291015805,0.1708984195,-1.579273339,-0.187412598,-0.950620932,0,1
0.5041846333,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
0.5041846333,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
0.4926493231,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
0.3157898867,0.2134538871,0.7865461129,1.3042305274,-1.544334455,0.7944942171,0,1
0.4139077107,0.9880950888,0.0119049112,-4.418827919,-0.011976342,-2.260184179,0,1
0.5795674604,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
0.9416233648,0.6067333199,0.3932666801,-0.433601396,-0.499665926,-0.270814951,0,1
0.5185215173,0.00001,0.99999,11.512915465,-11.51292546,4.2648907939,1,1
0.5185215173,0.9724853825,0.0275146175,-3.565137634,-0.027900234,-1.918645327,0,1
0.5948938989,0.9837288845,0.0162711155,-4.101958856,-0.016404944,-2.137686069,0,1
0.5948938989,0.9706950933,0.0293049067,-3.500257439,-0.029742873,-1.891108865,0,1
0.3859303098,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
0.4612487506,0.0213290973,0.9786709027,3.8261232165,-3.847683066,2.0270412461,0,1
0.1593337249,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
0.755291439,0.9866902205,0.0133097795,-4.305857065,-0.013399148,-2.217051698,0,1
0.4649935421,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
0.4088200973,0.9906920169,0.0093079831,-4.66753128,-0.009351573,-2.353133162,1,1
0.4088200973,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
0.3375540606,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
0.3375540606,0.9830030111,0.0169969889,-4.057575977,-0.017143096,-2.120143116,0,1
0.6959164181,0.3896228105,0.6103771895,0.448897991,-0.94257616,0.2803022548,0,1
0.8795568532,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
0.8795568532,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
0.5283480375,0.9633652868,0.0366347132,-3.269436423,-0.037322617,-1.791148759,0,1
0.558269579,0.9917339023,0.0082660977,-4.787292297,-0.008300451,-2.396949649,0,1
0.558269579,0.8543425297,0.1456574703,-1.76907443,-0.157423077,-1.055241386,0,1
0.9268013568,0.9675529673,0.0324470327,-3.395161174,-0.032985109,-1.845987191,0,1
0.2970770637,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
0.6307728634,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
0.6307728634,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
0.2458164769,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
0.9195264258,0.00001,0.99999,11.512915465,-11.51292546,4.2648907939,0,1
0.7447982234,0.9884567907,0.0115432093,-4.450047604,-0.011610349,-2.272001518,0,1
1.0447539641,0.8941353748,0.1058646252,-2.133696032,-0.111898089,-1.248824556,0,1
0.6881896211,0.865428767,0.134571233,-1.861131396,-0.144530211,-1.105039518,1,1
0.7363138954,0.6758165973,0.3241834027,-0.73461232,-0.391833546,-0.456032225,0,1
0.7618505924,0.9939623478,0.0060376522,-5.103684104,-0.006055952,-2.509936004,0,1
0.7618505924,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
0.8123715243,0.9946454985,0.0053545015,-5.224448774,-0.005368888,-2.552053638,0,1
0.8256620066,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
0.6570050051,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
0.6570050051,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
0.8970066553,0.9879023708,0.0120976292,-4.402574379,-0.012171401,-2.254014459,0,1
0.4675493266,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
0.6908167513,0.9510247381,0.0489752619,-2.966224763,-0.050215204,-1.65487171,0,1
0.6908167513,0.9539591069,0.0460408931,-3.031090825,-0.047134473,-1.684517056,0,1
0.188718861,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
0.6237024677,0.9746817111,0.0253182889,-3.650583951,-0.025644311,-1.954546868,0,1
0.7460781055,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
0.5861810412,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
0.5861810412,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
0.6820397797,0.6633795801,0.3366204199,-0.6783914,-0.410407934,-0.421704335,0,1
0.7316208749,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
0.7316208749,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
0.8551412636,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
0.8551412636,0.9906337082,0.0093662918,-4.661227578,-0.009410431,-2.350810253,0,1
0.5069042639,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
0.4160342288,0.3529990527,0.6470009473,0.6058823855,-1.041289906,0.3772361665,0,1
0.5909356293,0.3862459492,0.6137540508,0.4631199385,-0.951280938,0.2891169299,0,1
0.4210559458,0.9850991948,0.0149008052,-4.191327087,-0.015012938,-2.172717173,0,1
0.7769461703,0.9877710307,0.0122289693,-4.391643249,-0.012304358,-2.249858349,0,1
0.9754508369,0.9749541898,0.0250458102,-3.661683928,-0.025364794,-1.959180769,0,1
0.7236595114,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
0.6545076078,0.8811798062,0.1188201938,-2.003650324,-0.126493581,-1.180905194,0,1
0.6586927758,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
0.6586927758,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
0.5271266942,0.99999,1E-5,-11.51291546,0,-4.264890794,1,0
0.5271266942,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
0.5271266942,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
0.964332221,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
0.233219929,0.9984906978,0.0015093022,-6.494597405,-0.001510442,-2.965836986,0,1
0.5290792576,0.4051531166,0.5948468834,0.3840389723,-0.903490218,0.2400309888,0,1
0.5290792576,0.9695518179,0.0304481821,-3.460807629,-0.030921358,-1.874247178,0,1
0.7054229717,0.9995732793,0.0004267207,-7.758954087,-0.000426812,-3.334854191,0,1
0.7820658523,0.9603540519,0.0396459481,-3.18731327,-0.040453258,-1.754809511,0,1
0.7820658523,0.9176857194,0.0823142806,-2.411310366,-0.085900301,-1.389671802,1,1
0.6320552463,0.3283743004,0.6716256996,0.715547073,-1.113601161,0.4444066577,0,1
0.4529390463,0.9778236974,0.0221763026,-3.786305117,-0.022425894,-2.010743041,0,1
0.4529390463,0.9907242897,0.0092757103,-4.671037097,-0.009318998,-2.354424327,0,1
0.5146000175,0.9980688478,0.0019311522,-6.247705459,-0.001933019,-2.889194226,0,1
0.5146000175,0.9980498277,0.0019501723,-6.237885461,-0.001952076,-2.886111085,0,1
0.4421859685,0.9630046156,0.0369953844,-3.259265047,-0.037697074,-1.786670444,1,1
0.4421859685,0.9978666758,0.0021333242,-6.147938243,-0.002135603,-2.857743713,1,1
0.3335395413,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
0.3335395413,0.9912170116,0.0087829884,-4.72611678,-0.008821786,-2.374642028,0,1
0.3695052246,0.4195687732,0.5804312268,0.3245438685,-0.868527826,0.2029967834,0,1
0.3695052246,0.4475364952,0.5524635048,0.2106292887,-0.803997191,0.1318878609,0,1
0.0638610827,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
0.3587324106,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
0.4651604383,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
0.8990468283,0.8156385447,0.1843614553,-1.487073035,-0.203783982,-0.89886812,0,1
0.3927543328,0.994678945,0.005321055,-5.230748432,-0.005335262,-2.554235996,0,1
0.7533106929,0.9111081509,0.0888918491,-2.327241155,-0.093093672,-1.34761048,0,1
0.1506581473,0.9636551981,0.0363448019,-3.27768236,-0.037021727,-1.794774697,0,1
0.1506581473,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
0.3553896044,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
0.3553896044,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
0.4628168268,0.9084894679,0.0915105321,-2.295329225,-0.095971984,-1.331510586,0,1
0.4628168268,0.8650116854,0.1349883146,-1.8575548,-0.145012263,-1.103116378,0,1
0.1652449272,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
0.1652449272,0.9988260192,0.0011739808,-6.746180201,-0.001174671,-3.042276422,0,1
0.5623504738,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
0.5480007505,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
0.5999234833,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
0.5999234833,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
0.8528744514,0.8985058099,0.1014941901,-2.180731616,-0.107022107,-1.273083593,0,1
0.8528744514,0.9056992587,0.0943007413,-2.262218256,-0.099047972,-1.314727554,0,1
0.8215474395,0.9531114255,0.0468885745,-3.011957786,-0.048023461,-1.675801149,0,1
0.8215474395,0.9530802069,0.0469197931,-3.011259448,-0.048056216,-1.675482579,0,1
0.8215474395,0.4402300202,0.5597699798,0.2402285856,-0.820457916,0.1503860579,0,1
0.8215474395,0.9676916139,0.0323083861,-3.399586629,-0.032841823,-1.847900266,0,1
0.9035717195,0.0229062079,0.9770937921,3.7531746857,-3.776347317,1.9971175413,0,1
0.9035717195,0.76220493,0.23779507,-1.164806204,-0.271539822,-0.713413147,0,1
0.98083201,0.2811308932,0.7188691068,0.9388589193,-1.268934906,0.5794852648,0,1
0.7073723998,0.7336402694,0.2663597306,-1.013171047,-0.309736467,-0.623860107,0,1
0.2478066694,0.9669890962,0.0330109038,-3.377349294,-0.03356806,-1.83827558,0,1
0.2478066694,0.9849449261,0.0150550739,-4.180870654,-0.015169552,-2.168638394,0,1
0.3520679418,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
0.3520679418,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
0.3520679418,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
0.5857630259,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
0.5857630259,0.9979682101,0.0020317899,-6.196804318,-0.002033857,-2.873183534,0,1
0.1294409525,0.9905485259,0.0094514741,-4.652088134,-0.009496423,-2.347439391,0,1
0.3243964527,0.9823290109,0.0176709891,-4.018002032,-0.017828985,-2.104418257,0,1
0.0669352847,0.8494243721,0.1505756279,-1.730093442,-0.163196368,-1.033967716,0,1
0.7336886344,0.8374500061,0.1625499939,-1.639375958,-0.177393711,-0.984031576,0,1
0.7336886344,0.00001,0.99999,11.512915465,-11.51292546,4.2648907939,0,1
0.3251036452,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
0.8053623527,0.9345495918,0.0654504082,-2.658771964,-0.067690586,-1.510559118,0,1
0.8053623527,0.1295512768,0.8704487232,1.9049320895,-2.043678516,1.1285148388,0,1
0.7666066804,0.9940411895,0.0059588105,-5.116907767,-0.005976635,-2.514574236,0,1
0.7911429709,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
0.6722270167,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
0.5458480479,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
0.5971483849,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
0.5971483849,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
0.5026654056,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
0.4204837045,0.8656293696,0.1343706304,-1.862854957,-0.144298442,-1.105965943,0,1
0.5376837669,0.7061925957,0.2938074043,-0.876963534,-0.34786728,-0.542295713,0,1
0.5610837371,0.8821618972,0.1178381028,-2.013063924,-0.125379683,-1.18586351,0,1
1.0424487901,0.0437372531,0.9562627469,3.0848325031,-3.129555067,1.7088728418,0,1
1.0424487901,0.3210189944,0.6789810056,0.7490928594,-1.136254985,0.4648512428,0,1
0.1658606926,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
0.2697566929,0.9356680027,0.0643319973,-2.677203582,-0.066494563,-1.519391443,0,1
0.5634255195,0.9986967793,0.0013032207,-6.641612583,-0.001304071,-3.010702449,0,1
0.8953573605,0.9804643435,0.0195356565,-3.915784943,-0.019729,-2.063435046,0,1
0.3544126579,0.9415431455,0.0584568545,-2.779231221,-0.060235106,-1.567860427,0,1
0.6641270423,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
0.5160773373,0.4380099223,0.5619900777,0.2492426305,-0.825513715,0.1560167166,1,1
0.6767323052,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
1.9053741053,0.1398739948,0.8601260052,1.8163369157,-1.967013299,1.0808856342,0,1
0.6899150721,0.6302673069,0.3697326931,-0.533363733,-0.461611253,-0.332561398,0,1
0.6899150721,0.9523090627,0.0476909373,-2.994148241,-0.048865651,-1.667666875,0,1
0.9666115414,0.9171165005,0.0828834995,-2.403798508,-0.08652077,-1.385934192,1,1
0.4506089212,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
0.9177413887,0.9728492382,0.0271507618,-3.578824021,-0.027526154,-1.924423481,0,1
0.9033467081,0.971188102,0.028811898,-3.517731741,-0.02923511,-1.898549025,0,1
0.9243704807,0.8939820989,0.1060179011,-2.132077793,-0.112069528,-1.247987043,0,1
0.7503823976,0.7196125409,0.2803874591,-0.9425405,-0.329042349,-0.581690876,0,1
0.5781312583,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
0.3657224555,0.2315163252,0.7684836748,1.1997689293,-1.463104889,0.7338623255,0,1
0.3657224555,0.2958195343,0.7041804657,0.8672850795,-1.218005692,0.5364623229,0,1
0.6835853406,0.9906199449,0.0093800551,-4.659745318,-0.009424325,-2.350263797,0,1
0.2058552189,0.9704736436,0.0295263564,-3.492500943,-0.029971034,-1.887800688,0,1
0.5705895618,0.99437001,0.00562999,-5.174001717,-0.005645898,-2.534525288,0,1
0.5705895618,0.9892221887,0.0107778113,-4.519429454,-0.010836313,-2.298108359,0,1
0.5977768452,0.979111443,0.020888557,-3.847443973,-0.021109809,-2.035733592,0,1
0.5977768452,0.9897510004,0.0102489996,-4.570273298,-0.010301882,-2.317105249,0,1
0.6414727539,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
0.8013936914,0.9698524805,0.0301475195,-3.471041329,-0.030611301,-1.878629948,0,1
0.8013936914,0.9708297867,0.0291702133,-3.505003061,-0.029604123,-1.893131181,0,1
1.0094761029,0.00001,0.99999,11.512915465,-11.51292546,4.2648907939,0,1
0.9016273915,0.7069399101,0.2930600899,-0.880567996,-0.346809609,-0.544466958,0,1
0.6763655311,0.00001,0.99999,11.512915465,-11.51292546,4.2648907939,0,1
0.6763655311,0.957635906,0.042364094,-3.118166485,-0.04328763,-1.723887313,0,1
0.764093319,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
0.581036099,0.9826386783,0.0173613217,-4.035996643,-0.017513797,-2.111578208,0,1
0.73011141,0.9939921788,0.0060078212,-5.10866719,-0.006025941,-2.511684602,0,1
0.73011141,0.9893462478,0.0106537522,-4.531132219,-0.01071091,-2.302490893,0,1
1.3989097778,0.1863530291,0.8136469709,1.4738836945,-1.680112398,0.8914159609,0,1
1.3989097778,0.00001,0.99999,11.512915465,-11.51292546,4.2648907939,1,1
0.5493944721,0.8514455121,0.1485544879,-1.745983694,-0.160819771,-1.042653123,0,1
0.4995932075,0.00001,0.99999,11.512915465,-11.51292546,4.2648907939,0,1
0.4995932075,0.000649716,0.999350284,7.3383252535,-7.338975181,3.2161051656,0,1
0.7930058193,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
0.7126320488,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
0.661251053,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
0.7524124288,0.992957287,0.007042713,-4.948694189,-0.00706763,-2.455077395,0,1
0.2499837838,0.9973646533,0.0026353467,-5.936101709,-0.002638825,-2.790006805,0,1
0.2499837838,0.9980912144,0.0019087856,-6.259377446,-0.00191061,-2.892855309,0,1
0.3484574667,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
0.2337735929,0.99999,1E-5,-11.51291546,0,-4.264890794,1,0
0.2337735929,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
0.2337735929,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
0.6100511033,0.9745584433,0.0254415567,-3.645600562,-0.025770789,-1.952464233,0,1
0.6100511033,0.9755457565,0.0244542435,-3.686193307,-0.024758214,-1.969388573,0,1
0.4786250863,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
0.4786250863,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
0.69942969,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
0.4040801325,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
0.9958187514,0.8591159809,0.1408840191,-1.807966939,-0.151851348,-1.076356077,0,1
0.1949352131,0.9940116738,0.0059883262,-5.111937003,-0.006006328,-2.512831496,0,1
0.1949352131,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
0.7322263433,0.801981425,0.198018575,-1.398724607,-0.220669832,-0.848719936,1,1
0.5718921095,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
0.7081558952,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
0.7081558952,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
0.6030026363,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
0.4355753143,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
0.4355753143,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
0.5561648059,0.9942050698,0.0057949302,-5.144960054,-0.005811786,-2.524392018,0,1
0.7042753612,0.9898892215,0.0101107785,-4.583991011,-0.01016224,-2.322211373,0,1
0.4347088795,0.9865931828,0.0134068172,-4.298494456,-0.0134975,-2.214220208,0,1
0.4347088795,0.9998143696,0.0001856304,-8.591567238,-0.000185648,-3.559712633,0,1
0.383859905,0.982640948,0.017359052,-4.036129692,-0.017511487,-2.111631087,0,1
0.383859905,0.9681170812,0.0318829188,-3.413282626,-0.032402247,-1.853813562,0,1
0.8588017074,0.2223528117,0.7776471883,1.2520075733,-1.503489917,0.7642712349,0,1
0.8588017074,0.9755348096,0.0244651904,-3.685734538,-0.024769436,-1.969197806,0,1
0.7579398205,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
0.7236017998,0.5839854389,0.4160145611,-0.339155787,-0.53787923,-0.212099869,0,1
0.7236017998,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
0.2975045551,0.00001,0.99999,11.512915465,-11.51292546,4.2648907939,0,1
0.7269582193,0.5931014027,0.4068985973,-0.376801376,-0.522389895,-0.235530261,0,1
1.0912698413,0.7965495434,0.2034504566,-1.36486681,-0.22746595,-0.829359674,0,1
0.4096916723,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
0.6175888512,0.9955303391,0.0044696609,-5.405963054,-0.00447968,-2.614366002,0,1
0.4248761569,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
1.0423637692,0.9682823881,0.0317176119,-3.41865166,-0.032231511,-1.856128644,0,1
1.0423637692,0.9526612491,0.0473387509,-3.001930165,-0.048495896,-1.671223694,0,1
0.9499806316,0.5323221143,0.4676778857,-0.129469004,-0.630506495,-0.081108367,0,1
0.5982596554,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
0.5982596554,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
0.4870438575,0.9808130499,0.0191869501,-3.934151504,-0.019373409,-2.070838401,0,1
0.5912730348,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
0.3697667183,0.0776555808,0.9223444192,2.4746352924,-2.555471861,1.4210192558,0,1
0.4949860501,0.9981752818,0.0018247182,-6.304503313,-0.001826385,-2.9069739,0,1
0.6792656232,0.99999,1E-5,-11.51291546,0,-4.264890794,1,0
0.5632828664,0.9880518419,0.0119481581,-4.415158037,-0.012020111,-2.258792165,0,1
0.5632828664,0.9998293735,0.0001706265,-8.675862713,-0.000170641,-3.581786151,0,1
0.8032702092,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
0.3837897903,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
0.8234560817,0.9775923803,0.0224076197,-3.77569173,-0.022662485,-2.006384513,0,1
0.9859387924,0.6947578834,0.3052421166,-0.822458129,-0.364191863,-0.509382368,0,1
0.4234386368,0.0812064176,0.9187935824,2.426067207,-2.510761,1.397002447,0,1
0.6199215113,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
0.6199215113,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
0.2924415937,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
0.226429081,0.99999,1E-5,-11.51291546,0,-4.264890794,1,0
0.226429081,0.9653750704,0.0346249296,-3.327942768,-0.035238579,-1.816786183,0,1
0.226429081,0.97095531,0.02904469,-3.509444763,-0.029474837,-1.895022808,1,1
0.226429081,0.9733753443,0.0266246557,-3.598932075,-0.026985511,-1.93289356,0,1
0.3837688127,0.9911746931,0.0088253069,-4.721267422,-0.008864481,-2.372867096,1,1
0.3837688127,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
0.8354200199,0.9905231902,0.0094768098,-4.649385535,-0.009522001,-2.346441926,0,1
0.5661863454,0.6297537983,0.3702462017,-0.531160752,-0.462426332,-0.331201346,0,1
0.1719197018,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
0.6043558469,0.8699992642,0.1300007358,-1.900952255,-0.139262913,-1.126387651,0,1
0.8127611253,0.6315379047,0.3684620953,-0.538820119,-0.459597316,-0.335929288,0,1
0.8127611253,0.9957479472,0.0042520528,-5.456092285,-0.004261118,-2.631371356,0,1
1.7841159236,0.9475089395,0.0524910605,-2.893193494,-0.053918907,-1.621165634,0,1
1.7841159236,0.3183475175,0.6816524825,0.7613763632,-1.144611671,0.4723247108,0,1
0.6362046814,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
0.8995128801,0.9686209808,0.0313790192,-3.4297339,-0.031881888,-1.860901851,0,1
0.9263282803,0.4702700373,0.5297299627,0.119060295,-0.754448202,0.074591076,0,1
0.9263282803,0.4133812105,0.5866187895,0.3500049922,-0.883385084,0.2188557452,0,1
0.4432242313,0.9784486424,0.0215513576,-3.815529487,-0.02178698,-2.022713297,0,1
0.7604498785,0.5509536782,0.4490463218,-0.204524688,-0.596104542,-0.128071179,0,1
1.2208111571,0.0036357791,0.9963642209,5.6132894515,-5.616931856,2.6841449055,0,1
0.5733160412,0.8768842613,0.1231157387,-1.963250135,-0.131380266,-1.15955145,1,1
0.5733160412,0.00001,0.99999,11.512915465,-11.51292546,4.2648907939,0,1
0.4886379393,0.9977250931,0.0022749069,-6.083538652,-0.002277498,-2.837290897,0,1
0.797034808,0.6546710868,0.3453289132,-0.639635617,-0.423622327,-0.397962502,0,1
0.9335348779,0.8316385747,0.1683614253,-1.597284932,-0.184357338,-0.960660595,0,1
0.53364988,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
0.53364988,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
0.4300838885,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
0.3155324014,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
0.3155324014,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
1.617917125,0.00001,0.99999,11.512915465,-11.51292546,4.2648907939,0,1
1.617917125,0.4864562731,0.5135437269,0.0541881633,-0.720608262,0.0339556127,0,1
0.0525995069,0.9994586752,0.0005413248,-7.52094961,-0.000541471,-3.26811867,0,1
0.6436274105,0.3384047877,0.6615952123,0.6704111316,-1.083512503,0.4168206795,0,1
0.4440917215,0.9705344703,0.0294655297,-3.494625825,-0.029908359,-1.888707304,0,1
0.4440917215,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
1.3088458937,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
0.6527630233,0.99999,1E-5,-11.51291546,0,-4.264890794,0,0
1.2041536177,0.7990483351,0.2009516649,-1.380357032,-0.224333841,-0.838226815,0,1
0.8590670458,0.5574950242,0.4425049758,-0.231001869,-0.584301701,-0.144621208,0,1
0.4356111128,0.2986553079,0.7013446921,0.8537093889,-1.208465187,0.5282719233,0,1
0.4356111128,0.2912729967,0.7087270033,0.8892094473,-1.233494319,0.5496696264,0,1
